time(cc),altitude,GPS t,lat,lon,request1,request2,grade,errors
110692,211,532827,63.327,36,15,11,0.2,0
110693,211,532828,63.328,36,15,11,0.2,0
110694,211,532829,63.329,36,15,11,0.2,0
110695,211,532830,63.33,36,15,11,0.2,0
110696,211,532831,63.331,36,15,11,0.2,0
110697,211,532832,63.332,36,15,11,0.2,0
110698,211,532833,63.333,36,15,11,0.2,0
110699,211,532834,63.334,36,15,11,0.2,0
110700,211,532835,63.335,36,15,11,0.2,0
110701,211,532836,63.336,36,15,11,0.2,0
110702,211,532837,63.337,36,15,11,0.2,0
110703,211,532838,63.338,36,15,11,0.2,0
110704,211,532839,63.339,36,15,11,0.2,0
110705,211,532840,63.34,36,15,11,0.2,0
110706,211,532841,63.341,36,15,11,0.2,0
110707,211,532842,63.342,36,15,11,0.2,0
110708,211,532843,63.343,36,15,11,0.2,0
110709,211,532844,63.344,36,15,11,0.2,0
110710,211,532845,63.345,36,15,11,0.2,0
110711,211,532846,63.346,36,15,11,0.2,0
110712,211,532847,63.347,36,15,11,0.2,0
110713,211,532848,63.348,36,15,11,0.2,0
110714,211,532849,63.349,36,15,11,0.2,0
110715,211,532850,63.35,36,15,11,0.2,0
110716,211,532851,63.351,36,15,11,0.2,0
110717,211,532852,63.352,36,15,11,0.2,0
110718,211,532853,63.353,36,15,11,0.2,0
110719,211,532854,63.354,36,15,11,0.2,0
110720,211,532855,63.355,36,15,11,0.2,0
110721,211,532856,63.356,36,15,11,0.2,0
110722,211,532857,63.357,36,15,11,0.2,0
110723,211,532858,63.358,36,15,11,0.2,0
110724,211,532859,63.359,36,15,11,0.2,0
110725,211,532860,63.36,36,15,11,0.2,0
110726,211,532861,63.361,36,15,11,0.2,0
110727,211,532862,63.362,36,15,11,0.2,0
110728,211,532863,63.363,36,15,11,0.2,0
110729,211,532864,63.364,36,15,11,0.2,0
110730,211,532865,63.365,36,15,11,0.2,0
110731,211,532866,63.366,36,15,11,0.2,0
110732,211,532867,63.367,36,15,11,0.2,0
110733,211,532868,63.368,36,15,11,0.2,0
110734,211,532869,63.369,36,15,11,0.2,0
110735,211,532870,63.37,36,15,11,0.2,0
110736,211,532871,63.371,36,15,11,0.2,0
110737,211,532872,63.372,36,15,11,0.2,0
110738,211,532873,63.373,36,15,11,0.2,0
110739,211,532874,63.374,36,15,11,0.2,0
110740,211,532875,63.375,36,15,11,0.2,0
110741,211,532876,63.376,36,15,11,0.2,0
110742,211,532877,63.377,36,15,11,0.2,0
110743,211,532878,63.378,36,15,11,0.2,0
110744,211,532879,63.379,36,15,11,0.2,0
110745,211,532880,63.38,36,15,11,0.2,0
110746,211,532881,63.381,36,15,11,0.2,0
110747,211,532882,63.382,36,15,11,0.2,0
110748,211,532883,63.383,36,15,11,0.2,0
110749,211,532884,63.384,36,15,11,0.2,0
110750,211,532885,63.385,36,15,11,0.2,0
110751,211,532886,63.386,36,15,11,0.2,0
110752,211,532887,63.387,36,15,11,0.2,0
110753,211,532888,63.388,36,15,11,0.2,0
110754,211,532889,63.389,36,15,11,0.2,0
110755,211,532890,63.39,36,15,11,0.2,0
110756,211,532891,63.391,36,15,11,0.2,0
110757,211,532892,63.392,36,15,11,0.2,0
110758,211,532893,63.393,36,15,11,0.2,0
110759,211,532894,63.394,36,15,11,0.2,0
110760,211,532895,63.395,36,15,11,0.2,0
110761,211,532896,63.396,36,15,11,0.2,0
110762,211,532897,63.397,36,15,11,0.2,0
110763,211,532898,63.398,36,15,11,0.2,0
110764,211,532899,63.399,36,15,11,0.2,0
110765,211,532900,63.4,36,15,11,0.2,0
110766,211,532901,63.401,36,15,11,0.2,0
110767,211,532902,63.402,36,15,11,0.2,0
110768,211,532903,63.403,36,15,11,0.2,0
110769,211,532904,63.404,36,15,11,0.2,0
110770,211,532905,63.405,36,15,11,0.2,0
110771,211,532906,63.406,36,15,11,0.2,0
110772,211,532907,63.407,36,15,11,0.2,0
110773,211,532908,63.408,36,15,11,0.2,0
110774,211,532909,63.409,36,15,11,0.2,0
110775,211,532910,63.41,36,15,11,0.2,0
110776,211,532911,63.411,36,15,11,0.2,0
110777,211,532912,63.412,36,15,11,0.2,0
110778,211,532913,63.413,36,15,11,0.2,0
110779,211,532914,63.414,36,15,11,0.2,0
110780,211,532915,63.415,36,15,11,0.2,0
110781,211,532916,63.416,36,15,11,0.2,0
110782,211,532917,63.417,36,15,11,0.2,0
110783,211,532918,63.418,36,15,11,0.2,0
110784,211,532919,63.419,36,15,11,0.2,0
110785,211,532920,63.42,36,15,11,0.2,0
110786,211,532921,63.421,36,15,11,0.2,0
110787,211,532922,63.422,36,15,11,0.2,0
110788,211,532923,63.423,36,15,11,0.2,0
110789,211,532924,63.424,36,15,11,0.2,0
110790,211,532925,63.425,36,15,11,0.2,0
110791,211,532926,63.426,36,15,11,0.2,0
110792,211,532927,63.427,36,15,11,0.2,0
110793,211,532928,63.428,36,15,11,0.2,0
110794,211,532929,63.429,36,15,11,0.2,0
110795,211,532930,63.43,36,15,11,0.2,0
110796,211,532931,63.431,36,15,11,0.2,0
110797,211,532932,63.432,36,15,11,0.2,0
110798,211,532933,63.433,36,15,11,0.2,0
110799,211,532934,63.434,36,15,11,0.2,0
110800,211,532935,63.435,36,15,11,0.2,0
110801,211,532936,63.436,36,15,11,0.2,0
110802,211,532937,63.437,36,15,11,0.2,0
110803,211,532938,63.438,36,15,11,0.2,0
110804,211,532939,63.439,36,15,11,0.2,0
110805,211,532940,63.44,36,15,11,0.2,0
110806,211,532941,63.441,36,15,11,0.2,0
110807,211,532942,63.442,36,15,11,0.2,0
110808,211,532943,63.443,36,15,11,0.2,0
110809,211,532944,63.444,36,15,11,0.2,0
110810,211,532945,63.445,36,15,11,0.2,0
110811,211,532946,63.446,36,15,11,0.2,0
110812,211,532947,63.447,36,15,11,0.2,0
110813,211,532948,63.448,36,15,11,0.2,0
110814,211,532949,63.449,36,15,11,0.2,0
110815,211,532950,63.45,36,15,11,0.2,0
110816,211,532951,63.451,36,15,11,0.2,0
110817,211,532952,63.452,36,15,11,0.2,0
110818,211,532953,63.453,36,15,11,0.2,0
110819,211,532954,63.454,36,15,11,0.2,0
110820,211,532955,63.455,36,15,11,0.2,0
110821,211,532956,63.456,36,15,11,0.2,0
110822,211,532957,63.457,36,15,11,0.2,0
110823,211,532958,63.458,36,15,11,0.2,0
110824,211,532959,63.459,36,15,11,0.2,0
110825,211,532960,63.46,36,15,11,0.2,0
110826,211,532961,63.461,36,15,11,0.2,0
110827,211,532962,63.462,36,15,11,0.2,0
110828,211,532963,63.463,36,15,11,0.2,0
110829,211,532964,63.464,36,15,11,0.2,0
110830,211,532965,63.465,36,15,11,0.2,0
110831,211,532966,63.466,36,15,11,0.2,0
110832,211,532967,63.467,36,15,11,0.2,0
110833,211,532968,63.468,36,15,11,0.2,0
110834,211,532969,63.469,36,15,11,0.2,0
110835,211,532970,63.47,36,15,11,0.2,0
110836,211,532971,63.471,36,15,11,0.2,0
110837,211,532972,63.472,36,15,11,0.2,0
110838,211,532973,63.473,36,15,11,0.2,0
110839,211,532974,63.474,36,15,11,0.2,0
110840,211,532975,63.475,36,15,11,0.2,0
110841,211,532976,63.476,36,15,11,0.2,0
110842,211,532977,63.477,36,15,11,0.2,0
110843,211,532978,63.478,36,15,11,0.2,0
110844,211,532979,63.479,36,15,11,0.2,0
110845,211,532980,63.48,36,15,11,0.2,0
110846,211,532981,63.481,36,15,11,0.2,0
110847,211,532982,63.482,36,15,11,0.2,0
110848,211,532983,63.483,36,15,11,0.2,0
110849,211,532984,63.484,36,15,11,0.2,0
110850,211,532985,63.485,36,15,11,0.2,0
110851,211,532986,63.486,36,15,11,0.2,0
110852,211,532987,63.487,36,15,11,0.2,0
110853,211,532988,63.488,36,15,11,0.2,0
110854,211,532989,63.489,36,15,11,0.2,0
110855,211,532990,63.49,36,15,11,0.2,0
110856,211,532991,63.491,36,15,11,0.2,0
110857,211,532992,63.492,36,15,11,0.2,0
110858,211,532993,63.493,36,15,11,0.2,0
110859,211,532994,63.494,36,15,11,0.2,0
110860,211,532995,63.495,36,15,11,0.2,0
110861,211,532996,63.496,36,15,11,0.2,0
110862,211,532997,63.497,36,15,11,0.2,0
110863,211,532998,63.498,36,15,11,0.2,0
110864,211,532999,63.499,36,15,11,0.2,0
110865,211,533000,63.5,36,15,11,0.2,0
110866,211,533001,63.501,36,15,11,0.2,0
110867,211,533002,63.502,36,15,11,0.2,0
110868,211,533003,63.503,36,15,11,0.2,0
110869,211,533004,63.504,36,15,11,0.2,0
110870,211,533005,63.505,36,15,11,0.2,0
110871,211,533006,63.506,36,15,11,0.2,0
110872,211,533007,63.507,36,15,11,0.2,0
110873,211,533008,63.508,36,15,11,0.2,0
110874,211,533009,63.509,36,15,11,0.2,0
110875,211,533010,63.51,36,15,11,0.2,0
110876,211,533011,63.511,36,15,11,0.2,0
110877,211,533012,63.512,36,15,11,0.2,0
110878,211,533013,63.513,36,15,11,0.2,0
110879,211,533014,63.514,36,15,11,0.2,0
110880,211,533015,63.515,36,15,11,0.2,0
110881,211,533016,63.516,36,15,11,0.2,0
110882,211,533017,63.517,36,15,11,0.2,0
110883,211,533018,63.518,36,15,11,0.2,0
110884,211,533019,63.519,36,15,11,0.2,0
110885,211,533020,63.52,36,15,11,0.2,0
110886,211,533021,63.521,36,15,11,0.2,0
110887,211,533022,63.522,36,15,11,0.2,0
110888,211,533023,63.523,36,15,11,0.2,0
110889,211,533024,63.524,36,15,11,0.2,0
110890,211,533025,63.525,36,15,11,0.2,0
110891,211,533026,63.526,36,15,11,0.2,0
110892,211,533027,63.527,36,15,11,0.2,0
110893,211,533028,63.528,36,15,11,0.2,0
110894,211,533029,63.529,36,15,11,0.2,0
110895,211,533030,63.53,36,15,11,0.2,0
110896,211,533031,63.531,36,15,11,0.2,0
110897,211,533032,63.532,36,15,11,0.2,0
110898,211,533033,63.533,36,15,11,0.2,0
110899,211,533034,63.534,36,15,11,0.2,0
110900,211,533035,63.535,36,15,11,0.2,0
110901,211,533036,63.536,36,15,11,0.2,0
110902,211,533037,63.537,36,15,11,0.2,0
110903,211,533038,63.538,36,15,11,0.2,0
110904,211,533039,63.539,36,15,11,0.2,0
110905,211,533040,63.54,36,15,11,0.2,0
110906,211,533041,63.541,36,15,11,0.2,0
110907,211,533042,63.542,36,15,11,0.2,0
110908,211,533043,63.543,36,15,11,0.2,0
110909,211,533044,63.544,36,15,11,0.2,0
110910,211,533045,63.545,36,15,11,0.2,0
110911,211,533046,63.546,36,15,11,0.2,0
110912,211,533047,63.547,36,15,11,0.2,0
110913,211,533048,63.548,36,15,11,0.2,0
110914,211,533049,63.549,36,15,11,0.2,0
110915,211,533050,63.55,36,15,11,0.2,0
110916,211,533051,63.551,36,15,11,0.2,0
110917,211,533052,63.552,36,15,11,0.2,0
110918,211,533053,63.553,36,15,11,0.2,0
110919,211,533054,63.554,36,15,11,0.2,0
110920,211,533055,63.555,36,15,11,0.2,0
110921,211,533056,63.556,36,15,11,0.2,0
110922,211,533057,63.557,36,15,11,0.2,0
110923,211,533058,63.558,36,15,11,0.2,0
110924,211,533059,63.559,36,15,11,0.2,0
110925,211,533060,63.56,36,15,11,0.2,0
110926,211,533061,63.561,36,15,11,0.2,0
110927,211,533062,63.562,36,15,11,0.2,0
110928,211,533063,63.563,36,15,11,0.2,0
110929,211,533064,63.564,36,15,11,0.2,0
110930,211,533065,63.565,36,15,11,0.2,0
110931,211,533066,63.566,36,15,11,0.2,0
110932,211,533067,63.567,36,15,11,0.2,0
110933,211,533068,63.568,36,15,11,0.2,0
110934,211,533069,63.569,36,15,11,0.2,0
110935,211,533070,63.57,36,15,11,0.2,0
110936,211,533071,63.571,36,15,11,0.2,0
110937,211,533072,63.572,36,15,11,0.2,0
110938,211,533073,63.573,36,15,11,0.2,0
110939,211,533074,63.574,36,15,11,0.2,0
110940,211,533075,63.575,36,15,11,0.2,0
110941,211,533076,63.576,36,15,11,0.2,0
110942,211,533077,63.577,36,15,11,0.2,0
110943,211,533078,63.578,36,15,11,0.2,0
110944,211,533079,63.579,36,15,11,0.2,0
110945,211,533080,63.58,36,15,11,0.2,0
110946,211,533081,63.581,36,15,11,0.2,0
110947,211,533082,63.582,36,15,11,0.2,0
110948,211,533083,63.583,36,15,11,0.2,0
110949,211,533084,63.584,36,15,11,0.2,0
110950,211,533085,63.585,36,15,11,0.2,0
110951,211,533086,63.586,36,15,11,0.2,0
110952,211,533087,63.587,36,15,11,0.2,0
110953,211,533088,63.588,36,15,11,0.2,0
110954,211,533089,63.589,36,15,11,0.2,0
110955,211,533090,63.59,36,15,11,0.2,0
110956,211,533091,63.591,36,15,11,0.2,0
110957,211,533092,63.592,36,15,11,0.2,0
110958,211,533093,63.593,36,15,11,0.2,0
110959,211,533094,63.594,36,15,11,0.2,0
110960,211,533095,63.595,36,15,11,0.2,0
110961,211,533096,63.596,36,15,11,0.2,0
110962,211,533097,63.597,36,15,11,0.2,0
110963,211,533098,63.598,36,15,11,0.2,0
110964,211,533099,63.599,36,15,11,0.2,0
110965,211,533100,63.6,36,15,11,0.2,0
110966,211,533101,63.601,36,15,11,0.2,0
110967,211,533102,63.602,36,15,11,0.2,0
110968,211,533103,63.603,36,15,11,0.2,0
110969,211,533104,63.604,36,15,11,0.2,0
110970,211,533105,63.605,36,15,11,0.2,0
110971,211,533106,63.606,36,15,11,0.2,0
110972,211,533107,63.607,36,15,11,0.2,0
110973,211,533108,63.608,36,15,11,0.2,0
110974,211,533109,63.609,36,15,11,0.2,0
110975,211,533110,63.61,36,15,11,0.2,0
110976,211,533111,63.611,36,15,11,0.2,0
110977,211,533112,63.612,36,15,11,0.2,0
110978,211,533113,63.613,36,15,11,0.2,0
110979,211,533114,63.614,36,15,11,0.2,0
110980,211,533115,63.615,36,15,11,0.2,0
110981,211,533116,63.616,36,15,11,0.2,0
110982,211,533117,63.617,36,15,11,0.2,0
110983,211,533118,63.618,36,15,11,0.2,0
110984,211,533119,63.619,36,15,11,0.2,0
110985,211,533120,63.62,36,15,11,0.2,0
110986,211,533121,63.621,36,15,11,0.2,0
110987,211,533122,63.622,36,15,11,0.2,0
110988,211,533123,63.623,36,15,11,0.2,0
110989,211,533124,63.624,36,15,11,0.2,0
110990,211,533125,63.625,36,15,11,0.2,0
110991,211,533126,63.626,36,15,11,0.2,0
110992,211,533127,63.627,36,15,11,0.2,0
110993,211,533128,63.628,36,15,11,0.2,0
110994,211,533129,63.629,36,15,11,0.2,0
110995,211,533130,63.63,36,15,11,0.2,0
110996,211,533131,63.631,36,15,11,0.2,0
110997,211,533132,63.632,36,15,11,0.2,0
110998,211,533133,63.633,36,15,11,0.2,0
110999,211,533134,63.634,36,15,11,0.2,0
111000,211,533135,63.635,36,15,11,0.2,0
111001,211,533136,63.636,36,15,11,0.2,0
111002,211,533137,63.637,36,15,11,0.2,0
111003,211,533138,63.638,36,15,11,0.2,0
111004,211,533139,63.639,36,15,11,0.2,0
111005,211,533140,63.64,36,15,11,0.2,0
111006,211,533141,63.641,36,15,11,0.2,0
111007,211,533142,63.642,36,15,11,0.2,0
111008,211,533143,63.643,36,15,11,0.2,0
111009,211,533144,63.644,36,15,11,0.2,0
111010,211,533145,63.645,36,15,11,0.2,0
111011,211,533146,63.646,36,15,11,0.2,0
111012,211,533147,63.647,36,15,11,0.2,0
111013,211,533148,63.648,36,15,11,0.2,0
111014,211,533149,63.649,36,15,11,0.2,0
111015,211,533150,63.65,36,15,11,0.2,0
111016,211,533151,63.651,36,15,11,0.2,0
111017,211,533152,63.652,36,15,11,0.2,0
111018,211,533153,63.653,36,15,11,0.2,0
111019,211,533154,63.654,36,15,11,0.2,0
111020,211,533155,63.655,36,15,11,0.2,0
111021,211,533156,63.656,36,15,11,0.2,0
111022,211,533157,63.657,36,15,11,0.2,0
111023,211,533158,63.658,36,15,11,0.2,0
111024,211,533159,63.659,36,15,11,0.2,0
111025,211,533160,63.66,36,15,11,0.2,0
111026,211,533161,63.661,36,15,11,0.2,0
111027,211,533162,63.662,36,15,11,0.2,0
111028,211,533163,63.663,36,15,11,0.2,0
111029,211,533164,63.664,36,15,11,0.2,0
111030,211,533165,63.665,36,15,11,0.2,0
111031,211,533166,63.666,36,15,11,0.2,0
111032,211,533167,63.667,36,15,11,0.2,0
111033,211,533168,63.668,36,15,11,0.2,0
111034,211,533169,63.669,36,15,11,0.2,0
111035,211,533170,63.67,36,15,11,0.2,0
111036,211,533171,63.671,36,15,11,0.2,0
111037,211,533172,63.672,36,15,11,0.2,0
111038,211,533173,63.673,36,15,11,0.2,0
111039,211,533174,63.674,36,15,11,0.2,0
111040,211,533175,63.675,36,15,11,0.2,0
111041,211,533176,63.676,36,15,11,0.2,0
111042,211,533177,63.677,36,15,11,0.2,0
111043,211,533178,63.678,36,15,11,0.2,0
111044,211,533179,63.679,36,15,11,0.2,0
111045,211,533180,63.68,36,15,11,0.2,0
111046,211,533181,63.681,36,15,11,0.2,0
111047,211,533182,63.682,36,15,11,0.2,0
111048,211,533183,63.683,36,15,11,0.2,0
111049,211,533184,63.684,36,15,11,0.2,0
111050,211,533185,63.685,36,15,11,0.2,0
111051,211,533186,63.686,36,15,11,0.2,0
111052,211,533187,63.687,36,15,11,0.2,0
111053,211,533188,63.688,36,15,11,0.2,0
111054,211,533189,63.689,36,15,11,0.2,0
111055,211,533190,63.69,36,15,11,0.2,0
111056,211,533191,63.691,36,15,11,0.2,0
111057,211,533192,63.692,36,15,11,0.2,0
111058,211,533193,63.693,36,15,11,0.2,0
111059,211,533194,63.694,36,15,11,0.2,0
111060,211,533195,63.695,36,15,11,0.2,0
111061,211,533196,63.696,36,15,11,0.2,0
111062,211,533197,63.697,36,15,11,0.2,0
111063,211,533198,63.698,36,15,11,0.2,0
111064,211,533199,63.699,36,15,11,0.2,0
111065,211,533200,63.7,36,15,11,0.2,0
111066,211,533201,63.701,36,15,11,0.2,0
111067,211,533202,63.702,36,15,11,0.2,0
111068,211,533203,63.703,36,15,11,0.2,0
111069,211,533204,63.704,36,15,11,0.2,0
111070,211,533205,63.705,36,15,11,0.2,0
111071,211,533206,63.706,36,15,11,0.2,0
111072,211,533207,63.707,36,15,11,0.2,0
111073,211,533208,63.708,36,15,11,0.2,0
111074,211,533209,63.709,36,15,11,0.2,0
111075,211,533210,63.71,36,15,11,0.2,0
111076,211,533211,63.711,36,15,11,0.2,0
111077,211,533212,63.712,36,15,11,0.2,0
111078,211,533213,63.713,36,15,11,0.2,0
111079,211,533214,63.714,36,15,11,0.2,0
111080,211,533215,63.715,36,15,11,0.2,0
111081,211,533216,63.716,36,15,11,0.2,0
111082,211,533217,63.717,36,15,11,0.2,0
111083,211,533218,63.718,36,15,11,0.2,0
111084,211,533219,63.719,36,15,11,0.2,0
111085,211,533220,63.72,36,15,11,0.2,0
111086,211,533221,63.721,36,15,11,0.2,0
111087,211,533222,63.722,36,15,11,0.2,0
111088,211,533223,63.723,36,15,11,0.2,0
111089,211,533224,63.724,36,15,11,0.2,0
111090,211,533225,63.725,36,15,11,0.2,0
111091,211,533226,63.726,36,15,11,0.2,0
111092,211,533227,63.727,36,15,11,0.2,0
111093,211,533228,63.728,36,15,11,0.2,0
111094,211,533229,63.729,36,15,11,0.2,0
111095,211,533230,63.73,36,15,11,0.2,0
111096,211,533231,63.731,36,15,11,0.2,0
111097,211,533232,63.732,36,15,11,0.2,0
111098,211,533233,63.733,36,15,11,0.2,0
111099,211,533234,63.734,36,15,11,0.2,0
111100,211,533235,63.735,36,15,11,0.2,0
111101,211,533236,63.736,36,15,11,0.2,0
111102,211,533237,63.737,36,15,11,0.2,0
111103,211,533238,63.738,36,15,11,0.2,0
111104,211,533239,63.739,36,15,11,0.2,0
111105,211,533240,63.74,36,15,11,0.2,0
111106,211,533241,63.741,36,15,11,0.2,0
111107,211,533242,63.742,36,15,11,0.2,0
111108,211,533243,63.743,36,15,11,0.2,0
111109,211,533244,63.744,36,15,11,0.2,0
111110,211,533245,63.745,36,15,11,0.2,0
111111,211,533246,63.746,36,15,11,0.2,0
111112,211,533247,63.747,36,15,11,0.2,0
111113,211,533248,63.748,36,15,11,0.2,0
111114,211,533249,63.749,36,15,11,0.2,0
111115,211,533250,63.75,36,15,11,0.2,0
111116,211,533251,63.751,36,15,11,0.2,0
111117,211,533252,63.752,36,15,11,0.2,0
111118,211,533253,63.753,36,15,11,0.2,0
111119,211,533254,63.754,36,15,11,0.2,0
111120,211,533255,63.755,36,15,11,0.2,0
111121,211,533256,63.756,36,15,11,0.2,0
111122,211,533257,63.757,36,15,11,0.2,0
111123,211,533258,63.758,36,15,11,0.2,0
111124,211,533259,63.759,36,15,11,0.2,0
111125,211,533260,63.76,36,15,11,0.2,0
111126,211,533261,63.761,36,15,11,0.2,0
111127,211,533262,63.762,36,15,11,0.2,0
111128,211,533263,63.763,36,15,11,0.2,0
111129,211,533264,63.764,36,15,11,0.2,0
111130,211,533265,63.765,36,15,11,0.2,0
111131,211,533266,63.766,36,15,11,0.2,0
111132,211,533267,63.767,36,15,11,0.2,0
111133,211,533268,63.768,36,15,11,0.2,0
111134,211,533269,63.769,36,15,11,0.2,0
111135,211,533270,63.77,36,15,11,0.2,0
111136,211,533271,63.771,36,15,11,0.2,0
111137,211,533272,63.772,36,15,11,0.2,0
111138,211,533273,63.773,36,15,11,0.2,0
111139,211,533274,63.774,36,15,11,0.2,0
111140,211,533275,63.775,36,15,11,0.2,0
111141,211,533276,63.776,36,15,11,0.2,0
111142,211,533277,63.777,36,15,11,0.2,0
111143,211,533278,63.778,36,15,11,0.2,0
111144,211,533279,63.779,36,15,11,0.2,0
111145,211,533280,63.78,36,15,11,0.2,0
111146,211,533281,63.781,36,15,11,0.2,0
111147,211,533282,63.782,36,15,11,0.2,0
111148,211,533283,63.783,36,15,11,0.2,0
111149,211,533284,63.784,36,15,11,0.2,0
111150,211,533285,63.785,36,15,11,0.2,0
111151,211,533286,63.786,36,15,11,0.2,0
111152,211,533287,63.787,36,15,11,0.2,0
111153,211,533288,63.788,36,15,11,0.2,0
111154,211,533289,63.789,36,15,11,0.2,0
111155,211,533290,63.79,36,15,11,0.2,0
111156,211,533291,63.791,36,15,11,0.2,0
111157,211,533292,63.792,36,15,11,0.2,0
111158,211,533293,63.793,36,15,11,0.2,0
111159,211,533294,63.794,36,15,11,0.2,0
111160,211,533295,63.795,36,15,11,0.2,0
111161,211,533296,63.796,36,15,11,0.2,0
111162,211,533297,63.797,36,15,11,0.2,0
111163,211,533298,63.798,36,15,11,0.2,0
111164,211,533299,63.799,36,15,11,0.2,0
111165,211,533300,63.8,36,15,11,0.2,0
111166,211,533301,63.801,36,15,11,0.2,0
111167,211,533302,63.802,36,15,11,0.2,0
111168,211,533303,63.803,36,15,11,0.2,0
111169,211,533304,63.804,36,15,11,0.2,0
111170,211,533305,63.805,36,15,11,0.2,0
111171,211,533306,63.806,36,15,11,0.2,0
111172,211,533307,63.807,36,15,11,0.2,0
111173,211,533308,63.808,36,15,11,0.2,0
111174,211,533309,63.809,36,15,11,0.2,0
111175,211,533310,63.81,36,15,11,0.2,0
111176,211,533311,63.811,36,15,11,0.2,0
111177,211,533312,63.812,36,15,11,0.2,0
111178,211,533313,63.813,36,15,11,0.2,0
111179,211,533314,63.814,36,15,11,0.2,0
111180,211,533315,63.815,36,15,11,0.2,0
111181,211,533316,63.816,36,15,11,0.2,0
111182,211,533317,63.817,36,15,11,0.2,0
111183,211,533318,63.818,36,15,11,0.2,0
111184,211,533319,63.819,36,15,11,0.2,0
111185,211,533320,63.82,36,15,11,0.2,0
111186,211,533321,63.821,36,15,11,0.2,0
111187,211,533322,63.822,36,15,11,0.2,0
111188,211,533323,63.823,36,15,11,0.2,0
111189,211,533324,63.824,36,15,11,0.2,0
111190,211,533325,63.825,36,15,11,0.2,0
111191,211,533326,63.826,36,15,11,0.2,0
111192,211,533327,63.827,36,15,11,0.2,0
111193,211,533328,63.828,36,15,11,0.2,0
111194,211,533329,63.829,36,15,11,0.2,0
111195,211,533330,63.83,36,15,11,0.2,0
111196,211,533331,63.831,36,15,11,0.2,0
111197,211,533332,63.832,36,15,11,0.2,0
111198,211,533333,63.833,36,15,11,0.2,0
111199,211,533334,63.834,36,15,11,0.2,0
111200,211,533335,63.835,36,15,11,0.2,0
111201,211,533336,63.836,36,15,11,0.2,0
111202,211,533337,63.837,36,15,11,0.2,0
111203,211,533338,63.838,36,15,11,0.2,0
111204,211,533339,63.839,36,15,11,0.2,0
111205,211,533340,63.84,36,15,11,0.2,0
111206,211,533341,63.841,36,15,11,0.2,0
111207,211,533342,63.842,36,15,11,0.2,0
111208,211,533343,63.843,36,15,11,0.2,0
111209,211,533344,63.844,36,15,11,0.2,0
111210,211,533345,63.845,36,15,11,0.2,0
111211,211,533346,63.846,36,15,11,0.2,0
111212,211,533347,63.847,36,15,11,0.2,0
111213,211,533348,63.848,36,15,11,0.2,0
111214,211,533349,63.849,36,15,11,0.2,0
111215,211,533350,63.85,36,15,11,0.2,0
111216,211,533351,63.851,36,15,11,0.2,0
111217,211,533352,63.852,36,15,11,0.2,0
111218,211,533353,63.853,36,15,11,0.2,0
111219,211,533354,63.854,36,15,11,0.2,0
111220,211,533355,63.855,36,15,11,0.2,0
111221,211,533356,63.856,36,15,11,0.2,0
111222,211,533357,63.857,36,15,11,0.2,0
111223,211,533358,63.858,36,15,11,0.2,0
111224,211,533359,63.859,36,15,11,0.2,0
111225,211,533360,63.86,36,15,11,0.2,0
111226,211,533361,63.861,36,15,11,0.2,0
111227,211,533362,63.862,36,15,11,0.2,0
111228,211,533363,63.863,36,15,11,0.2,0
111229,211,533364,63.864,36,15,11,0.2,0
111230,211,533365,63.865,36,15,11,0.2,0
111231,211,533366,63.866,36,15,11,0.2,0
111232,211,533367,63.867,36,15,11,0.2,0
111233,211,533368,63.868,36,15,11,0.2,0
111234,211,533369,63.869,36,15,11,0.2,0
111235,211,533370,63.87,36,15,11,0.2,0
111236,211,533371,63.871,36,15,11,0.2,0
111237,211,533372,63.872,36,15,11,0.2,0
111238,211,533373,63.873,36,15,11,0.2,0
